,ref_ans_id,referenceAnswer,stu_ans_id_new,studentAnswer,accuracy
1576,refAns_44,"No, string is an insulator, so the pathway would not be completed.",stuAns_44_32,You cannot use a piece of string because it has no electricity in it.,correct
1577,refAns_44,"No, string is an insulator, so the pathway would not be completed.",stuAns_44_33,No because it is a String.,incorrect
1578,refAns_44,"No, string is an insulator, so the pathway would not be completed.",stuAns_44_34,No because the string is not a wire.,incorrect
1579,refAns_44,"No, string is an insulator, so the pathway would not be completed.",stuAns_44_35,"You cannot use a piece of string to make a connection because only aluminum, iron, steel and brass can.",correct
1580,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_0,Yes because a piece of foil is not steel.,correct
1581,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_1,"Yes, because it is made of some kind of metal and it can conduct electricity.",correct
1582,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_2,Yes the electrical well go through it is some kind of steel or iron.,incorrect
1583,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_3,Yes because it lets electricity flow through.,incorrect
1584,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_4,Yes it is metal.,correct
1585,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_5,Yes because it is a conductor.,correct
1586,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_6,Yes because that object can hold electricity throughout.,incorrect
1587,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_7,"No, because it is not made out of metal.",incorrect
1588,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_8,Yes because it has iron in it.,correct
1589,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_9,Yes and no it has to have iron in it.,incorrect
1590,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_10,Yes you can because it has metal conductors have to have metal in them to work.,correct
1591,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_11,Yes because aluminum is a type of metal.,correct
1592,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_12,Yes you can because it does have metal in it.,correct
1593,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_13,No because it will not let electricity flow and it is not metal.,incorrect
1594,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_14,Yes you can because it is a conductor.,correct
1595,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_15,"Yes, because it has a little bit of metal in it.",correct
1596,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_16,Yes you could because electricity could go through aluminum foil.,incorrect
1597,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_17,Yes you could because the aluminum foil will go through the circuit.,incorrect
1598,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_18,Yes because foil can very well convert electricity.,incorrect
1599,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_19,"No, because it does not have electricity in it.",incorrect
1600,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_20,Yes you could because it is a type of a conductor.,correct
1601,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_21,"Yes, because electricity can go through foil.",correct
1602,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_22,"No, if you use aluminum foil it still will not work.",incorrect
1603,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_23,No you need a wire to make the connection.,incorrect
1604,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_24,"You can try, but I think it would not work.",incorrect
1605,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_25,"No, because aluminum foil still does not have a path of electricity.",incorrect
1606,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_26,Yes because aluminum foil is different than string and foil is metal.,correct
1607,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_27,"No, because aluminum is just like paper and paper cannot light up things either.",incorrect
1608,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_28,"No, because it is not big enough.",incorrect
1609,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_29,Yes why because aluminum is foil and foil is metal.,correct
1610,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_30,"Yes, because the electricity can flow through aluminum.",incorrect
1611,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_31,"Yes, you can. That is because aluminum is a conductor of electricity.",correct
1612,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_32,Yes. Because aluminum foil is good conductor.,incorrect
1613,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_33,Yes because aluminum foil is a conductor.,incorrect
1614,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_34,Why not it will not work because aluminum foil do not have no wire to go through.,incorrect
1615,refAns_45,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",stuAns_45_35,You can use a piece of aluminum foil because it will connection.,incorrect
1616,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_0,I chose it because all the wires have to be hooked together to make a circuit.,correct
1617,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_1,I chose no because there has to be another wire connecting the 2 or you can use a switch.,correct
1618,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_2,Because there needs to be another wire.,correct
1619,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_3,Because it got half of it cut off so you cannot make it go back and forth.,correct
1620,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_4,No because the circuit got cut off.,correct
1621,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_5,It is not in a circle.,correct
1622,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_6,I chose it because there needs to be more wires on the sign.,correct
1623,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_7,To see if the energy goes through it or not to make a circuit.,incorrect
1624,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_8,It does not have the wire to make it a complete circuit.,correct
1625,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_9,It is not a circuit at all.,correct
1626,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_10,Because it is not flowing in a circle.,correct
1627,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_11,I chose that answer because it is not a complete circuit.,correct
1628,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_12,I chose it because the wire is not connected right to the D-cell.,correct
1629,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_13,There is no source.,incorrect
1630,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_14,The wire cannot make the motor run.,incorrect
1631,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_15,Because the line are not connected.,correct
1632,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_16,There is an open circuit.,correct
1633,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_17,Because there is a no battery for the motor to work.,incorrect
1634,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_18,Because the is no D-cell.,incorrect
1635,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_19,I chose that answer because there is no battery.,incorrect
1636,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_20,"No, because the circuit need to be connected on both sides.",correct
1637,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_21,I picked that one because the line on the left is not hooked to anything.,correct
1638,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_22,I chose that answer because it has a positive and a negative.,incorrect
1639,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_23,I chose no because it is not a complete circuit.,correct
1640,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_24,I chose no because the circuit is not closed.,correct
1641,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_25,I chose no because it is not a complete circuit.,correct
1642,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_26,I choose that answer because there is no switch to turn it on.,incorrect
1643,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_27,Because it is not complete.,correct
1644,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_28,"No, because it is not a full circuit.",correct
1645,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_29,Because it no a circuit.,correct
1646,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_30,I chose that answer because it is not a complete circuit.,correct
1647,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_31,It will not work because you have to have a battery or it will not work.,incorrect
1648,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_32,It will not work because it have a open circuit.,correct
1649,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_33,It is an open circuit so it will not run.,correct
1650,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_34,I chose that answer because one of the 2 ends are not touching.,correct
1651,refAns_46,The circuit is not complete. The electrical pathway is broken.,stuAns_46_35,It is not a complete circuit.,correct
1652,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_0,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,correct
1653,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_1,C because it is on the square part and on the round ball.,incorrect
1654,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_2,It is the only one because the wire is touching the middle and the battery is touching the side.,correct
1655,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_3,It is touching all it need to make it to work.,correct
1656,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_4,The electricity flows through the plus and the minus to a circle to the light bulb.,correct
1657,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_5,Because the light is touching the battery.,correct
1658,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_6,The electricity flow in a complete circle.,correct
1659,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_7,It is because it is the only one that allows the electricity to go in a complete circuit.,correct
1660,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_8,It has to run in a circle.,incorrect
1661,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_9,It is touching both sides of the battery and the light bulb.,correct
1662,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_10,Because it is the only one that will form a complete circuit.,correct
1663,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_11,The wires have to touch the light bulb so like a circle of air to light up the light bulb.,correct
1664,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_12,Because there is a full circuit.,correct
1665,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_13,Because the equal part is touching.,incorrect
1666,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_14,The negative and positive are on both parts of the battery.,correct
1667,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_15,It will work because the circuit will go through the battery is because the force will go through the battery.,incorrect
1668,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_16,Because D is the only circuit that is touching the black dot.,correct
1669,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_17,The wire has to touch both sides of the battery and the wire has to touch the middle of the light bulb.,correct
1670,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_18,On the other there is connection with the D-cell with the light.,incorrect
1671,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_19,It is because answer D's wire starts below the light bulb.,incorrect
1672,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_20,The only circuit will work because the 2 wires are put in the right place.,correct
1673,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_21,Because they are going in a complete circuit.,correct
1674,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_22,Because it is the only one that is touching.,correct
1675,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_23,D because it is touching the base metal.,incorrect
1676,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_24,It will work because it is the only one touching the light bulb base.,correct
1677,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_25,Because the electricity goes to the metal and that electricity goes to the filament.,correct
1678,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_26,Because the others are not complete circuits.,correct
1679,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_27,I will work because electricity is going from the positive to the negative.,incorrect
1680,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_28,Why it is the only one is because sometimes you need 2 wires and how it is the only one it is connected to the bottom.,correct
1681,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_29,Letter A is the right one because the wire have to touch the equal side and the light bulb.,correct
1682,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_30,The charge of the positive negative is flowing to the bulb.,incorrect
1683,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_31,Because the negative is connected to the black part and the positive side is attached to the shiny part.,correct
1684,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_32,Because the negative is connected to the black part and the positive side is attached to the shiny part.,correct
1685,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_33,Because the white thing is touching the negative side.,incorrect
1686,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_34,Because the shiny part and the wire is touching the black part.,incorrect
1687,refAns_47,That circuit is the only circuit that uses all of the correct contact points.,stuAns_47_35,Because one side of the wire is touching the negative side of the D-cell.,incorrect
1688,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_0,He could not because the 2 wires need to be touching.,incorrect
1689,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_1,He can use the circuit by touching the wires to the object.,correct
1690,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_2,To see if the energy goes through it or not to make a circuit.,incorrect
1691,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_3,Lee can touch the wire hangout and the meter will ran.,incorrect
1692,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_4,The wire have to be together so it can work so if they out They cannot work.,incorrect
1693,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_5,Put the 2 wires that are off the board and put them to each end of the object. If the motor runs it is a conductor. If the motor does not run it is an insulator.,correct
1694,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_6,He can by putting the 2 wires together.,incorrect
1695,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_7,Touch the wires together.,incorrect
1696,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_8,You can touch one wire on one end and the other on the other side to see if it will run or not.,correct
1697,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_9,He could get a piece of metal or iron and put it between the 2 wires and turn the switch on or you could put the 2 wires together and turn the switch on.,incorrect
1698,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_10,By putting the object on the 2 wires.,correct
1699,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_11,He can put all the wires together to make a circle and have that run.,incorrect
1700,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_12,You can touch those 2 wires together to contract electricity.,incorrect
1701,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_13,Lee can put the object in the middle of the wires hanging down. Then you put the wires against the sides of the object.,correct
1702,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_14,It will work.,incorrect
1703,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_15,By putting the wires together.,incorrect
1704,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_16,He could get a light bulb and try it out or he could get another battery.,incorrect
1705,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_17,You can turn it on.,incorrect
1706,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_18,By connecting 2 wires together.,incorrect
1707,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_19,He can use the circuit by seeing if the object does anything if it works it is a conductor if it does not then it is an insulator.,incorrect
1708,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_20,Connect the 2 wires to a light bulb.,incorrect
1709,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_21,He can use the circuit to see if it will start to work.,incorrect
1710,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_22,He can put the 2 wires at the bottom of the picture together and the things will start to move.,incorrect
1711,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_23,He can use the circuit to test the object because all he needs to do is put the ends of wire together.,incorrect
1712,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_24,He can use the circuit to test the object because the circuit will help the thing do what it is supposed to do.,incorrect
1713,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_25,He can use it by putting it to an object and see if the meter will run.,incorrect
1714,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_26,Start putting the wires on something and see if the motor will go put it to a metal and it might make the motor go.,incorrect
1715,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_27,The 2 wires from the switch board and the D-cell. You take the wires and put them up to something and if the motor run it conducts electricity.,correct
1716,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_28,He can put the 2 wires that are connected to the circuit and put it touching something.,correct
1717,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_29,You have to put the object between the 2 wires.,correct
1718,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_30,Lee can test some things on this objects and see if it works.,incorrect
1719,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_31,Put it on something metal or a screw or a desk.,incorrect
1720,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_32,You can put it between the 2 wires if it makes the motor work but if it does not then it is an insulator.,correct
1721,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_33,She can put the wire to the other half of the D-cell and the switch and make it work.,incorrect
1722,refAns_48,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,stuAns_48_34,"To run the motor use metal, but fabric will not work on it.",incorrect
1723,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_0,The motor will run that is how you will know.,correct
1724,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_1,He will know because the motor will run.,correct
1725,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_2,He will know it is a conductor if the motor spins.,correct
1726,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_3,It will conduct electricity.,incorrect
1727,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_4,He will know because the motor will come on if it is a conductor.,correct
1728,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_5,Only if the motor works then is a conductor.,correct
1729,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_6,If the motor starts running.,correct
1730,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_7,If it runs.,correct
1731,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_8,If the motor comes on.,correct
1732,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_9,He will know that it will allow the flow of energy.,correct
1733,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_10,Lee would know if is a conductor if it runs.,correct
1734,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_11,He will know because a conductor is not glowing in a circuit.,incorrect
1735,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_12,You will know it is a conductor because the motor will run.,correct
1736,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_13,If the objects a conductor the motor should run and electricity will be able to flow.,correct
1737,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_14,If the motor runs.,correct
1738,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_15,It will run or turn on if it is a conductor.,correct
1739,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_16,He will know because the energy will flow in a circle and there will be a open circuit.,incorrect
1740,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_17,It will run.,correct
1741,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_18,The object will go.,correct
1742,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_19,If the light is on or off.,incorrect
1743,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_20,By doing what I wrote for the first part.,incorrect
1744,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_21,You will know because it will start to work.,correct
1745,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_22,He will know the object is a conductor if the energy flows through.,correct
1746,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_23,He will know if the object is a conductor because the motor will run.,correct
1747,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_24,If the object is a conductor it will do what it is suppose to do.,incorrect
1748,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_25,To try it out and see if it is a conductor.,incorrect
1749,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_26,You will know if the motor runs.,correct
1750,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_27,You will know if the motor turns on that it is a good conductor.,correct
1751,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_28,He will know if the motor runs.,correct
1752,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_29,If it runs.,correct
1753,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_30,He can put thing on a D-Cell.,incorrect
1754,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_31,The light bulb will or the motor will make a sound.,incorrect
1755,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_32,The motor will work and that annoying buzz will come back.,correct
1756,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_33,Check if is right or not.,incorrect
1757,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_34,He will know that if the motor runs.,correct
1758,refAns_49,"If the motor runs, the object is a conductor.",stuAns_49_35,The motor will run.,correct
1759,refAns_50,The bulb will light.,stuAns_50_0,The light bulb will not work.,incorrect
1760,refAns_50,The bulb will light.,stuAns_50_1,Only the light will light.,correct
1761,refAns_50,The bulb will light.,stuAns_50_2,Nothing will happen.,incorrect
1762,refAns_50,The bulb will light.,stuAns_50_3,The light bulb will light up.,correct
1763,refAns_50,The bulb will light.,stuAns_50_4,It is going to stop.,incorrect
1764,refAns_50,The bulb will light.,stuAns_50_5,The light will come on.,correct
1765,refAns_50,The bulb will light.,stuAns_50_6,The bulb will light.,correct
1766,refAns_50,The bulb will light.,stuAns_50_7,Nothing.,incorrect
1767,refAns_50,The bulb will light.,stuAns_50_8,The bulb will come on.,correct
1768,refAns_50,The bulb will light.,stuAns_50_9,The motor will run.,incorrect
1769,refAns_50,The bulb will light.,stuAns_50_10,The light bulb will run.,correct
1770,refAns_50,The bulb will light.,stuAns_50_11,The light bulb will lit.,correct
1771,refAns_50,The bulb will light.,stuAns_50_12,It will not work.,incorrect
1772,refAns_50,The bulb will light.,stuAns_50_13,It will turn on.,incorrect
1773,refAns_50,The bulb will light.,stuAns_50_14,The motor will run.,incorrect
1774,refAns_50,The bulb will light.,stuAns_50_15,The light bulb will cut on.,correct
1775,refAns_50,The bulb will light.,stuAns_50_16,I will start the motor and light.,correct
1776,refAns_50,The bulb will light.,stuAns_50_17,When she moves the switch to the left the light bulb will turn on.,correct
1777,refAns_50,The bulb will light.,stuAns_50_18,The energy will keep flowing.,incorrect
1778,refAns_50,The bulb will light.,stuAns_50_19,If she moves the switch to the left everything will turn on.,correct
1779,refAns_50,The bulb will light.,stuAns_50_20,The light will run.,correct
1780,refAns_50,The bulb will light.,stuAns_50_21,The light bulb will turn on.,correct
1781,refAns_50,The bulb will light.,stuAns_50_22,The light run.,correct
1782,refAns_50,The bulb will light.,stuAns_50_23,The bulb will light.,correct
1783,refAns_50,The bulb will light.,stuAns_50_24,The motor and light will run.,correct
1784,refAns_50,The bulb will light.,stuAns_50_25,The light and motor goes on.,correct
1785,refAns_50,The bulb will light.,stuAns_50_26,Only the light bulb will light.,correct
1786,refAns_50,The bulb will light.,stuAns_50_27,The light will turn on.,correct
1787,refAns_50,The bulb will light.,stuAns_50_28,If she moves the switch left the motor will not start and the light will not light up.,incorrect
1788,refAns_50,The bulb will light.,stuAns_50_29,The light bulb would light up.,correct
1789,refAns_50,The bulb will light.,stuAns_50_30,The light bulb will turn on.,correct
1790,refAns_50,The bulb will light.,stuAns_50_31,The light bulb will work and the motor will work.,correct
1791,refAns_50,The bulb will light.,stuAns_50_32,It would be a series.,incorrect
1792,refAns_50,The bulb will light.,stuAns_50_33,Both of the receivers will light.,correct
1793,refAns_50,The bulb will light.,stuAns_50_34,It will go off.,incorrect
